"Id","employer_category","job_category","EMPLOYEE_COUNT","Terms_of_emp","Eco_sect","work_description","Job_dep","Working_hours","WORK_CONDITION","EMOLUMENT"
50742,"ct_9","O","tr_5","CDI","IZ","561b","59",1294,"P",12190
50751,"ct_9","O","tr_6","CDI","HZ","641b","59",1781,"C",20715
50755,"ct_6","O","tr_1","CDI","QA","526b","59",1529,"P",19961
50756,"ct_9","O","tr_6","CDI","FZ","373b","59",1799,"C",35400
50767,"ct_7","O","tr_1","CDI","QB","563a","59",2295,"N",9113
50775,"ct_9","O","tr_1","CDI","GZ","371a","59",1624,"C",35346
50778,"ct_9","O","tr_1","CDI","LZ","463e","59",1424,"C",21462
50782,"ct_9","O","tr_2","CDI","MB","543f","59",1757,"C",26013
50788,"ct_8","O","tr_4","CDI","PZ","422b","59",1253,"P",25618
50797,"ct_9","O","tr_2","CDI","FZ","632g","59",1820,"C",18402
50800,"ct_8","O","tr_4","CDI","PZ","422b","59",1820,"C",25037
50810,"ct_9","O","tr_3","CDI","JC","478c","59",1425,"P",19995
50812,"ct_9","O","tr_6","CDI","JC","478c","59",1719,"C",17479
50822,"ct_4","O","tr_4","CDI","OZ","467d","59",1849,"C",21403
50827,"ct_9","O","tr_1","CDI","CK","653a","59",1753,"C",17382
50828,"ct_9","O","tr_5","CDI","GZ","484a","59",2043,"C",25750
50830,"ct_8","X","tr_4","AUT","QB","676a","59",938,"P",8927
50835,"ct_9","O","tr_0","CDI","MA","385a","59",1219,"C",15686
50836,"ct_8","O","tr_3","CDI","QB","434d","59",1810,"C",21945
50847,"ct_8","O","tr_3","CDI","QA","526a","59",1081,"P",13047
50850,"ct_9","O","tr_6","CDI","HZ","466c","59",1953,"C",31417
50852,"ct_9","O","tr_1","CDI","FZ","542a","59",986,"C",15054
50853,"ct_9","O","tr_1","CDI","HZ","641a","59",1820,"C",16306
50854,"ct_8","O","tr_5","CDI","QB","526a","59",1820,"C",21518
50855,"ct_8","X","tr_4","AUT","SZ","534a","59",1201,"P",8873
50864,"ct_8","O","tr_3","CDI","SZ","372d","59",1928,"C",28378
50867,"ct_8","O","tr_4","CDI","NZ","652a","59",1778,"C",16175
50869,"ct_9","O","tr_4","CDI","CH","676c","59",1859,"C",24931
50872,"ct_9","O","tr_5","CDI","HZ","466c","59",1353,"C",19248
50876,"ct_3","O","tr_6","CDI","QA","344a","59",1844,"C",45223
50886,"ct_9","O","tr_3","CDI","GZ","634c","59",1596,"C",21250
50892,"ct_8","O","tr_1","CDI","QB","311d","62",1841,"C",32312
50894,"ct_9","O","tr_6","CDI","JB","434b","59",1736,"C",38602
50904,"ct_8","O","tr_5","CDI","PZ","421b","59",1305,"P",22580
50910,"ct_9","A","tr_6","CDI","NZ","684a","59",1081,"P",11290
50913,"ct_9","O","tr_6","CDI","DZ","388a","59",1799,"C",57261
50914,"ct_9","O","tr_5","CDI","CH","463b","59",1657,"C",24365
50927,"ct_2","A","tr_6","APP","OZ","524b","59",1364,"C",9353
50930,"ct_9","O","tr_3","CDI","IZ","561d","59",1024,"P",9305
50936,"ct_9","O","tr_3","CDI","GZ","643a","59",2087,"C",29596
50939,"ct_9","O","tr_5","CDI","QA","526e","59",2134,"C",21659
50946,"ct_8","O","tr_4","CDI","QB","526d","59",1842,"C",15002
50950,"ct_8","O","tr_6","CDI","PZ","525b","59",1652,"C",12038
50955,"ct_9","O","tr_1","CDI","FZ","632g","59",1633,"C",18328
50958,"ct_9","O","tr_5","CDI","GZ","676c","59",1006,"P",8788
50963,"ct_9","O","tr_0","CDI","GZ","543g","59",1834,"C",28347
50973,"ct_8","O","tr_3","CDI","PZ","422d","59",1820,"C",24291
50980,"ct_9","O","tr_5","CDI","GZ","461f","59",650,"C",5948
50984,"ct_9","O","tr_1","CDI","GZ","543f","71",1506,"C",36199
50991,"ct_9","O","tr_5","CDI","NZ","534a","62",1930,"C",17040
50993,"ct_9","O","tr_1","CDI","MA","542a","02",1530,"C",17870
50994,"ct_8","O","tr_2","CDI","PZ","421b","59",1820,"C",29998
50997,"ct_2","O","tr_3","CDD","OZ","524c","59",1031,"P",9819
50999,"ct_9","O","tr_5","CDI","GZ","552a","59",1365,"P",14228
51008,"ct_9","O","tr_0","CDI","GZ","643a","59",1493,"C",20982
51012,"ct_9","O","tr_6","CDI","GZ","552a","59",1764,"C",22760
51019,"ct_8","O","tr_4","CDI","QB","434e","59",1820,"C",18428
51046,"ct_9","O","tr_6","CDI","CL","676c","59",1601,"C",21382
51048,"ct_8","O","tr_3","CDI","PZ","543b","59",1792,"C",17818
51051,"ct_8","O","tr_2","CDI","QB","461b","59",1456,"P",17052
51053,"ct_8","O","tr_4","AUT","PZ","422b","59",1827,"C",22028
51058,"ct_8","O","tr_2","CDI","QB","526d","59",545,"P",4539
51062,"ct_9","O","tr_3","CDI","FZ","632a","59",1596,"C",21754
51064,"ct_9","O","tr_6","CDI","KZ","461e","59",1991,"C",29345
51066,"ct_9","O","tr_3","CDI","FZ","632a","59",1511,"C",14442
51074,"ct_8","O","tr_4","CDI","QB","372c","59",1820,"C",36040
51077,"ct_9","O","tr_1","CDI","NZ","461d","59",364,"P",4843
51101,"ct_9","O","tr_4","CDI","QB","525d","59",1610,"C",16866
51102,"ct_5","O","tr_5","CDI","KZ","545a","59",1718,"P",30287
51113,"ct_9","O","tr_5","CDI","KZ","467a","59",1820,"C",22576
51115,"ct_9","O","tr_2","CDI","MA","671d","62",1835,"C",23013
51128,"ct_9","O","tr_2","CDI","NZ","684a","59",1983,"C",19574
51131,"ct_9","O","tr_3","CDI","GZ","374d","94",1638,"C",54746
51132,"ct_9","O","tr_3","CDI","HZ","466c","59",1577,"C",26295
51138,"ct_9","O","tr_1","CDI","CE","543g","59",1384,"C",25151
51139,"ct_9","A","tr_3","APP","FZ","681b","05",1104,"C",8001
51150,"ct_9","O","tr_6","CDI","NZ","373b","59",1820,"C",27849
51159,"ct_8","O","tr_3","CDI","PZ","421b","59",1441,"P",19433
51167,"ct_8","O","tr_0","CDI","SZ","376g","59",175,"P",4804
51172,"ct_2","X","tr_6","AUT","OZ","524c","59",678,"P",4062
51173,"ct_9","O","tr_4","CDI","QB","526a","59",1573,"C",18378
51174,"ct_9","O","tr_6","CDI","HZ","333c","59",1820,"C",38970
51177,"ct_9","O","tr_6","CDI","NZ","386c","59",1820,"C",47275
51188,"ct_9","O","tr_2","CDI","QA","526e","62",947,"C",9967
51193,"ct_9","O","tr_2","CDI","MA","461d","59",1770,"C",19497
51196,"ct_1","O","tr_6","AUT","OZ","523b","87",497,"P",5503
51199,"ct_9","O","tr_1","CDI","CG","374d","75",1631,"C",60313
51200,"ct_8","O","tr_4","CDI","PZ","341a","59",1820,"C",33942
51202,"ct_8","O","tr_6","CDI","OZ","543b","59",1872,"C",29679
51207,"ct_9","O","tr_6","CDI","QA","526a","59",1761,"C",20897
51208,"ct_9","O","tr_6","CDI","JB","478d","75",1820,"C",17127
51211,"ct_6","O","tr_1","CDI","MA","543h","59",587,"C",4031
51225,"ct_9","O","tr_2","CDI","IZ","561b","59",724,"C",9520
51229,"ct_9","O","tr_1","CDI","KZ","467a","59",1820,"C",27874
51230,"ct_9","O","tr_6","CDI","HZ","477c","59",1944,"C",46852
51235,"ct_9","O","tr_6","CDI","CE","475a","59",1827,"C",49571
51239,"ct_9","O","tr_5","CDI","NZ","684a","59",1537,"C",15415
51253,"ct_8","O","tr_3","CDI","PZ","341a","59",1820,"C",22816
51255,"ct_9","O","tr_6","CDI","HZ","641b","59",2041,"C",24288
51262,"ct_9","O","tr_1","CDI","GZ","636a","59",1888,"C",19238
51264,"ct_8","O","tr_6","CDI","PZ","342b","59",1820,"C",39324
51265,"ct_9","O","tr_3","CDI","HZ","451a","59",1821,"C",22776
51268,"ct_9","O","tr_5","CDI","CH","628a","59",2402,"C",27999
51274,"ct_8","O","tr_3","CDI","QB","525d","59",1822,"C",22054
51275,"ct_9","O","tr_5","CDI","FZ","682a","59",1302,"C",15752
51276,"ct_9","O","tr_3","CDI","IZ","561c","59",799,"P",7973
51277,"ct_9","O","tr_5","CDI","CH","475a","59",1792,"C",31855
51283,"ct_9","O","tr_6","CDI","CL","673c","59",1978,"C",33686
51284,"ct_3","O","tr_6","CDD","QA","526a","59",1819,"C",21486
51288,"ct_9","O","tr_4","CDI","MA","479b","59",808,"C",29808
51289,"ct_7","O","tr_1","CDI","QB","563a","59",1378,"N",4140
51306,"ct_9","O","tr_1","CDI","IZ","561c","59",1435,"C",11266
51322,"ct_9","O","tr_4","CDI","MA","373b","59",1704,"C",45011
51343,"ct_9","O","tr_5","CDI","NZ","534a","59",1560,"C",18883
51347,"ct_6","O","tr_1","CDI","GZ","344d","59",1820,"C",39221
51348,"ct_9","O","tr_1","CDI","GZ","682a","59",1669,"C",11760
51351,"ct_9","O","tr_1","CDI","LZ","543g","62",1618,"C",24135
51356,"ct_9","O","tr_6","CDI","MA","374a","59",619,"C",54849
51358,"ct_9","O","tr_3","CDD","NZ","564b","59",571,"C",4088
51360,"ct_9","O","tr_3","CDI","GZ","642a","59",1653,"C",18323
51368,"ct_9","O","tr_2","CDI","IZ","561d","59",1102,"P",14142
51380,"ct_9","O","tr_4","CDI","FZ","462c","59",1694,"C",26126
51386,"ct_9","O","tr_4","CDI","HZ","676c","59",1534,"P",14577
51391,"ct_9","O","tr_2","CDI","FZ","373d","59",1772,"C",43993
51393,"ct_8","O","tr_4","CDI","PZ","341b","62",1916,"C",51654
51402,"ct_9","O","tr_1","CDI","KZ","376c","59",1820,"C",37246
51403,"ct_9","O","tr_6","CDI","NZ","684a","62",1301,"P",12013
51405,"ct_9","O","tr_5","CDI","MA","387a","42",2036,"C",37259
51412,"ct_1","O","tr_3","AUT","PZ","341a","59",1565,"P",22831
51414,"ct_2","O","tr_6","AUT","OZ","434a","59",1820,"C",38983
51425,"ct_9","O","tr_4","TOA","IZ","561c","73",793,"C",11472
51426,"ct_9","O","tr_6","CDI","CF","676c","59",1483,"C",16011
51433,"ct_9","O","tr_3","CDI","IZ","488b","59",1482,"C",20221
51435,"ct_9","O","tr_1","CDI","GZ","344d","59",1820,"C",46640
51437,"ct_5","O","tr_4","CDI","LZ","564a","59",1906,"C",21605
51438,"ct_9","O","tr_2","TTP","NZ","676e","62",589,"C",4378
51443,"ct_8","O","tr_3","CDD","HZ","676a","59",1478,"C",12750
51445,"ct_8","O","tr_2","CDI","KZ","467c","62",1645,"C",34900
51448,"ct_8","O","tr_2","CDI","QB","525c","59",1270,"P",15433
51451,"ct_9","O","tr_4","CDI","HZ","373d","59",1033,"C",21410
51459,"ct_9","O","tr_5","CDI","CA","625d","59",1824,"C",18027
51460,"ct_9","O","tr_3","CDI","CH","623e","62",254,"C",2494
51468,"ct_9","O","tr_4","CDI","QB","563b","59",1906,"C",16145
51470,"ct_9","O","tr_6","CDI","CH","474c","59",1609,"C",26808
51478,"ct_9","O","tr_6","CDI","CA","385a","62",1820,"C",32445
51483,"ct_9","O","tr_4","CDI","CC","476a","59",1495,"C",22252
51490,"ct_9","O","tr_1","CDI","IZ","643a","59",1025,"P",8928
51492,"ct_9","X","tr_5","AUT","CA","477a","59",1835,"C",15189
51507,"ct_9","O","tr_4","CDI","GZ","551a","59",1589,"P",15873
51512,"ct_9","O","tr_2","CDI","GZ","462e","02",1728,"C",27638
51523,"ct_8","O","tr_3","CDI","QB","526d","59",1080,"P",10782
51530,"ct_8","O","tr_3","CDI","OZ","344b","59",1820,"C",56072
51532,"ct_9","O","tr_6","CDI","HZ","431f","59",1214,"P",16235
51534,"ct_9","O","tr_5","CDI","CC","386e","59",2041,"C",46113
51535,"ct_9","O","tr_6","CDI","CF","477a","59",1955,"C",37498
51540,"ct_9","O","tr_6","CDI","MA","389a","75",1820,"C",39373
51542,"ct_9","O","tr_6","CDI","DZ","387e","59",1771,"C",45947
51549,"ct_9","O","tr_3","CDI","HZ","655a","62",2144,"C",35544
51563,"ct_9","O","tr_3","CDI","LZ","542a","59",1207,"C",18361
51566,"ct_9","O","tr_5","CDI","CI","477a","59",1813,"C",29993
51567,"ct_9","O","tr_3","CDI","GZ","483a","62",2118,"C",38783
51570,"ct_8","O","tr_3","CDI","PZ","421b","59",1213,"C",23277
51574,"ct_8","O","tr_3","CDI","PZ","341a","59",2427,"C",35659
51576,"ct_1","O","tr_6","CDI","PZ","523b","59",1820,"C",17012
51577,"ct_9","O","tr_5","CDI","KZ","467c","59",1820,"C",24624
51578,"ct_9","O","tr_5","CDI","GZ","463d","35",1760,"C",49191
51584,"ct_9","O","tr_2","CDI","GZ","344d","59",1707,"C",32642
51585,"ct_9","O","tr_3","CDI","HZ","641a","59",2131,"C",22408
51590,"ct_8","O","tr_2","CDI","QB","525d","59",3000,"C",33349
51592,"ct_9","O","tr_1","CDI","LZ","542a","59",1631,"C",18694
51596,"ct_9","O","tr_1","CDI","GZ","684a","59",386,"C",4663
51597,"ct_9","O","tr_3","CDI","CH","374c","59",1820,"C",15560
51601,"ct_9","O","tr_5","CDI","CL","625c","59",182,"C",4731
51608,"ct_9","O","tr_5","CDI","GZ","552a","59",769,"P",9201
51611,"ct_9","O","tr_3","CDI","FZ","472c","59",1803,"C",22008
51614,"ct_9","O","tr_5","CDI","MC","462e","59",1669,"C",15908
51616,"ct_9","O","tr_3","CDI","CJ","672a","59",1652,"C",14200
51619,"ct_9","O","tr_1","CDI","QA","526e","59",2190,"C",24612
51622,"ct_9","O","tr_1","CDI","SZ","562b","59",1376,"C",11491
51623,"ct_8","X","tr_4","AUT","QB","685a","59",384,"P",3975
51635,"ct_8","O","tr_3","CDI","OZ","451e","62",1804,"N",30291
51643,"ct_9","O","tr_6","CDI","QA","526c","59",566,"C",5514
51647,"ct_8","O","tr_6","CDI","QA","526a","59",1835,"C",21127
51649,"ct_9","O","tr_2","CDI","KZ","545b","59",1521,"C",15417
51650,"ct_9","O","tr_4","CDI","GZ","552a","59",1509,"P",14870
51659,"ct_9","O","tr_1","CDI","FZ","621a","59",1677,"C",22087
51660,"ct_9","O","tr_6","CDI","HZ","676c","59",1155,"P",9112
51664,"ct_9","O","tr_1","CDI","GZ","653a","59",1144,"C",23773
51666,"ct_1","O","tr_6","AUT","PZ","342b","59",1820,"C",35391
51667,"ct_9","O","tr_6","CDI","CA","477b","62",1827,"C",33601
51670,"ct_9","O","tr_6","CDI","JC","388a","92",1840,"C",20370
51671,"ct_9","O","tr_1","TTP","NZ","543g","59",450,"C",5903
51680,"ct_3","O","tr_4","AUT","QB","523d","59",1456,"P",18847
51684,"ct_9","O","tr_4","CDI","LZ","543f","59",218,"C",2235
51687,"ct_9","O","tr_2","CDI","CH","623e","59",1846,"C",23166
51689,"ct_9","O","tr_3","CDI","CC","463b","42",1766,"C",29555
51697,"ct_1","O","tr_6","AUT","MB","342g","59",1820,"C",34986
51699,"ct_9","O","tr_5","CDI","KZ","373b","62",1377,"C",28227
51704,"ct_9","O","tr_1","CDI","IZ","488a","59",2137,"C",22741
51720,"ct_9","O","tr_3","CDI","GZ","552a","59",1836,"C",19007
51723,"ct_8","O","tr_2","CDI","QB","435b","59",1555,"P",13775
51730,"ct_9","O","tr_1","TTP","NZ","676c","59",147,"C",1377
51734,"ct_9","O","tr_6","CDI","NZ","534a","59",2300,"C",22429
51736,"ct_8","O","tr_5","CDI","PZ","341a","59",1878,"C",41847
51743,"ct_9","O","tr_2","CDI","QB","526c","59",1162,"C",9949
51748,"ct_9","O","tr_4","CDI","GZ","554c","59",1534,"C",16077
51752,"ct_9","O","tr_5","CDI","CL","673c","59",1177,"N",12374
51755,"ct_9","O","tr_1","CDI","FZ","542a","59",840,"P",8351
51759,"ct_8","O","tr_1","CDI","SZ","373d","59",1813,"P",28601
51763,"ct_6","O","tr_1","CDI","QA","526e","59",2200,"C",22356
51766,"ct_8","O","tr_4","CDI","PZ","422d","59",1820,"C",22050
51768,"ct_9","O","tr_3","CDI","QB","563b","59",1009,"P",8962
51780,"ct_1","O","tr_6","CDI","PZ","342b","59",1820,"C",29930
51783,"ct_9","O","tr_5","CDI","HZ","641a","59",615,"C",8201
51784,"ct_8","X","tr_6","AUT","QB","676e","59",1774,"C",7119
51785,"ct_9","O","tr_5","CDI","CA","625f","59",1963,"C",27983
51793,"ct_9","O","tr_1","CDD","GZ","553c","59",818,"C",6467
51797,"ct_9","O","tr_2","CDI","FZ","632g","59",1687,"C",21283
51801,"ct_2","O","tr_3","AUT","OZ","524c","59",1820,"C",22085
51805,"ct_9","O","tr_2","CDI","MA","372e","59",1820,"C",32714
51811,"ct_9","O","tr_6","CDI","CL","634a","59",1398,"C",26150
51813,"ct_9","O","tr_3","CDI","CC","543f","59",1656,"C",22526
51827,"ct_9","O","tr_2","CDI","HZ","333c","59",1824,"C",27001
51835,"ct_8","O","tr_4","CDI","QB","431f","59",1841,"C",28194
51852,"ct_9","O","tr_3","CDI","IZ","561d","59",1186,"P",8546
51855,"ct_8","O","tr_5","CDI","QB","525d","59",1648,"C",19193
51857,"ct_9","O","tr_3","CDI","CM","623a","59",509,"C",5234
51862,"ct_9","O","tr_5","CDI","NZ","684a","59",1589,"C",18515
51864,"ct_8","O","tr_5","CDI","PZ","341a","59",1820,"C",26983
51872,"ct_9","O","tr_0","CDI","GZ","463b","72",905,"C",14243
51877,"ct_8","O","tr_6","CDI","QA","344a","59",1820,"C",74318
51878,"ct_9","O","tr_2","CDI","HZ","466c","59",915,"C",17612
51893,"ct_9","O","tr_6","CDI","CG","462c","62",1755,"C",31264
51898,"ct_9","O","tr_3","CDI","HZ","641a","76",2040,"C",25122
51906,"ct_9","O","tr_6","CDI","CL","344b","59",1906,"C",51433
51909,"ct_8","O","tr_5","CDI","QB","526a","62",1044,"P",13268
51910,"ct_8","O","tr_5","CDI","RZ","543b","59",1820,"C",24795
51917,"ct_9","O","tr_4","CDI","MA","372b","59",1820,"N",60186
51929,"ct_9","O","tr_6","CDI","CA","653a","59",1879,"C",20989
51941,"ct_8","O","tr_6","CDI","OZ","545d","59",2058,"C",20521
51942,"ct_9","O","tr_6","CDI","NZ","684a","59",1430,"P",12421
51944,"ct_9","O","tr_1","CDI","GZ","463e","59",1477,"C",10377
51951,"ct_9","O","tr_5","CDI","HZ","676d","59",1541,"C",14805
51953,"ct_9","O","tr_6","CDI","CL","673c","59",559,"C",8632
51961,"ct_9","O","tr_6","CDI","CL","626a","59",1653,"C",20291
51976,"ct_9","A","tr_6","CDD","MA","551a","59",483,"C",2921
51977,"ct_8","X","tr_4","AUT","QB","563a","59",1020,"P",8126
51979,"ct_9","O","tr_1","CDI","IZ","561c","59",1514,"C",11618
51986,"ct_8","X","tr_3","AUT","QB","525d","59",665,"P",7889
51991,"ct_9","O","tr_1","CDI","MA","543e","59",1763,"C",26587
51992,"ct_2","X","tr_1","AUT","OZ","524c","59",1117,"P",8516
51997,"ct_9","O","tr_3","CDI","FZ","627d","59",1484,"C",16319
52022,"ct_9","O","tr_5","CDI","GZ","465a","59",1771,"C",25017
52024,"ct_9","O","tr_5","CDI","CA","674c","59",2074,"C",31644
52026,"ct_9","X","tr_4","AUT","MC","464a","59",1472,"C",9611
52032,"ct_9","O","tr_4","CDI","HZ","643a","95",267,"C",2279
52036,"ct_6","O","tr_0","CDI","GZ","634c","59",1321,"C",48003
52038,"ct_9","O","tr_5","CDI","HZ","643a","59",1056,"C",9333
52045,"ct_9","O","tr_6","CDI","GZ","479b","89",1372,"C",25029
52046,"ct_3","O","tr_6","CDD","QA","525d","59",308,"C",2346
52048,"ct_3","O","tr_6","CDI","QA","432b","59",1820,"C",28219
52057,"ct_9","O","tr_3","CDI","FZ","461c","59",1300,"P",19122
52061,"ct_9","O","tr_2","CDI","CH","674d","59",1995,"C",22553
52062,"ct_7","O","tr_1","CDI","QB","563a","59",3000,"N",8594
52071,"ct_9","O","tr_6","CDI","JC","388a","59",1914,"C",22987
52072,"ct_8","O","tr_5","CDI","PZ","341a","59",1820,"C",37266
52078,"ct_9","O","tr_4","CDI","LZ","376g","92",1820,"C",66661
52080,"ct_8","O","tr_3","CDI","PZ","341a","62",1695,"C",26100
52085,"ct_9","O","tr_3","CDI","HZ","655a","59",1785,"C",25821
52089,"ct_9","O","tr_3","CDI","GZ","554g","59",1364,"P",15263
52092,"ct_9","O","tr_1","CDI","KZ","467a","02",1863,"C",30784
52096,"ct_8","O","tr_4","CDI","QB","525d","59",966,"P",8446
52105,"ct_9","O","tr_6","CDI","CF","461d","59",1729,"C",19785
52131,"ct_9","O","tr_6","CDI","GZ","374c","67",1540,"C",36594
52133,"ct_9","O","tr_3","CDI","JC","388a","59",1982,"C",37182
52138,"ct_9","O","tr_5","CDD","NZ","534a","59",353,"C",3722
52141,"ct_9","O","tr_2","CDI","FZ","542a","59",1350,"P",6381
52143,"ct_9","O","tr_2","CDI","FZ","632a","59",1663,"C",21800
52153,"ct_9","O","tr_2","CDD","RZ","634d","59",307,"C",2569
52155,"ct_9","O","tr_5","CDI","NZ","684a","59",1332,"P",10427
52159,"ct_9","O","tr_5","CDI","NZ","684a","59",1199,"C",10184
52160,"ct_9","O","tr_6","CDI","CL","622c","59",1813,"C",26482
52163,"ct_9","O","tr_4","CDI","HZ","641b","59",378,"P",5475
52173,"ct_9","O","tr_3","CDI","QA","526e","59",1906,"C",18965
52188,"ct_9","O","tr_2","CDI","JC","388c","59",910,"C",16778
52189,"ct_9","O","tr_6","CDI","DZ","464a","59",1854,"C",38729
52193,"ct_9","O","tr_1","CDI","HZ","374d","59",1820,"P",17821
52218,"ct_9","O","tr_1","CDI","GZ","554e","59",1311,"P",8265
52225,"ct_9","O","tr_5","CDI","GZ","373d","59",1733,"C",32867
52227,"ct_9","O","tr_5","CDI","NZ","487b","59",1634,"C",16293
52240,"ct_9","O","tr_4","CDI","FZ","633a","59",1629,"C",15659
52242,"ct_9","O","tr_3","CDI","JA","461b","59",1924,"C",35026
52253,"ct_9","O","tr_1","TTP","NZ","653a","59",544,"N",5562
52257,"ct_9","O","tr_3","CDI","NZ","546b","75",1057,"C",12357
52258,"ct_9","O","tr_6","CDD","CF","625b","59",1859,"C",22293
52260,"ct_9","O","tr_2","CDI","QA","526e","59",1974,"C",20785
52262,"ct_9","O","tr_1","CDI","GZ","554a","59",1714,"P",14593
52267,"ct_9","O","tr_6","CDI","QB","434b","75",515,"C",4032
52269,"ct_9","O","tr_6","CDI","CH","384b","59",1364,"C",71512
52270,"ct_9","O","tr_3","CDI","NZ","543h","59",1606,"C",14368
52282,"ct_9","O","tr_3","CDI","IZ","561d","59",673,"P",5851
52285,"ct_8","O","tr_4","CDI","QB","525d","59",1397,"P",14448
52291,"ct_8","O","tr_6","CDD","QB","684a","59",826,"C",3033
52297,"ct_8","O","tr_4","CDI","QB","526a","59",1372,"P",14819
52298,"ct_9","O","tr_0","CDI","MA","464a","59",1254,"C",18828
52301,"ct_9","O","tr_6","CDI","KZ","545c","59",1631,"C",29117
52302,"ct_9","O","tr_4","CDI","CG","674d","59",1764,"C",21763
52316,"ct_9","O","tr_6","CDI","GZ","554a","59",1778,"C",22134
52317,"ct_9","O","tr_2","CDI","GZ","552a","59",1652,"P",12447
52319,"ct_9","O","tr_4","CDI","QB","526a","59",501,"C",8386
52322,"ct_3","O","tr_5","AUT","OZ","431f","62",1820,"C",23570
52326,"ct_9","O","tr_5","CDI","NZ","684a","59",1278,"P",10563
52328,"ct_9","O","tr_6","CDI","MA","472c","78",392,"C",4148
52330,"ct_1","O","tr_6","AUT","OZ","333e","59",1820,"C",51218
52338,"ct_8","O","tr_2","CDI","PZ","525a","59",1800,"C",17706
52345,"ct_8","X","tr_5","AUT","NZ","684b","59",621,"P",5433
52346,"ct_9","O","tr_6","CDI","KZ","372a","59",1820,"C",31742
52352,"ct_9","O","tr_6","CDI","CF","676c","59",1826,"C",32969
52353,"ct_9","O","tr_3","CDI","HZ","389a","62",2109,"C",41414
52355,"ct_9","O","tr_5","CDI","FZ","481b","59",1417,"C",22365
52360,"ct_9","O","tr_6","AUT","JB","461f","59",889,"P",35619
52373,"ct_9","O","tr_5","CDI","JC","388a","59",1826,"C",29448
52375,"ct_8","O","tr_4","CDI","QB","434d","59",1820,"C",25851
52376,"ct_9","O","tr_1","CDI","PZ","423a","59",1591,"C",16776
52384,"ct_9","O","tr_6","CDI","NZ","684a","59",765,"P",5603
52387,"ct_9","O","tr_2","CDI","MA","372e","59",1751,"C",27531
52389,"ct_9","O","tr_2","CDI","GZ","463e","59",1449,"C",34593
52391,"ct_9","O","tr_1","CDI","HZ","466a","62",1964,"C",32774
52395,"ct_9","O","tr_5","CDI","NZ","534a","62",1820,"C",17173
52401,"ct_6","O","tr_1","CDI","QA","526b","59",440,"P",4648
52402,"ct_6","O","tr_2","CDI","MA","543b","59",1921,"C",21740
52409,"ct_9","O","tr_2","CDI","GZ","633a","59",1948,"C",20799
52410,"ct_9","A","tr_3","APP","KZ","464a","59",361,"C",4308
52422,"ct_9","O","tr_1","TTP","NZ","652a","59",1639,"C",30308
52434,"ct_8","O","tr_4","CDI","QB","434f","59",1724,"C",24223
52436,"ct_9","O","tr_6","CDI","NZ","374c","59",1742,"C",33654
52441,"ct_9","O","tr_4","CDI","MA","479b","59",1868,"C",27109
52444,"ct_9","O","tr_3","CDI","NZ","373d","35",1379,"N",47537
52446,"ct_9","A","tr_5","CDI","NZ","684a","62",810,"P",7404
52449,"ct_8","O","tr_3","CDI","QA","526b","59",1820,"C",28316
52453,"ct_2","O","tr_2","AUT","PZ","421b","59",1820,"C",36522
52455,"ct_9","O","tr_3","CDI","QB","526a","59",1820,"C",22489
52456,"ct_9","O","tr_6","CDI","NZ","461f","59",1652,"C",21688
52465,"ct_9","A","tr_3","APP","JC","564b","59",1820,"C",17872
52470,"ct_1","O","tr_6","AUT","OZ","332a","59",1456,"P",33782
52474,"ct_9","O","tr_1","CDI","GZ","554e","59",1115,"P",8129
52475,"ct_8","O","tr_5","CDI","QB","434d","59",475,"C",5672
52478,"ct_9","O","tr_5","CDI","RZ","653a","59",1491,"C",29686
52479,"ct_9","O","tr_6","CDD","NZ","541d","59",717,"C",5775
52481,"ct_9","O","tr_3","CDI","GZ","634c","59",1567,"C",16604
52486,"ct_9","O","tr_6","CDI","NZ","543g","59",2070,"C",42756
52487,"ct_9","O","tr_5","CDI","IZ","488a","59",1216,"C",14265
52488,"ct_9","O","tr_6","CDI","HZ","641b","62",517,"P",5387
52489,"ct_9","O","tr_5","CDI","HZ","333c","59",1820,"C",26582
52491,"ct_8","O","tr_4","CDI","SZ","676e","59",1634,"C",13092
52493,"ct_1","O","tr_6","AUT","PZ","342b","59",1820,"C",52384
52494,"ct_9","O","tr_5","CDI","QA","461b","59",1006,"C",24792
52495,"ct_9","O","tr_5","CDI","HZ","451a","59",1821,"C",20318
52506,"ct_9","O","tr_6","CDI","GZ","554a","59",1777,"C",23734
